quality_score,dataset_title,resource_name,resource_format,row_count,columns,components,question
5.0,Fahrradstraßen,WFS (GML),xml,662,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of rad_fahrradstrassen_line.laenge_5m in Fahrradstraßen.
5.0,Fahrradstraßen,Metadaten (XML),xml,228,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of CharacterString in Fahrradstraßen.
5.0,Altstadt-Radlring,Metadaten (XML),xml,214,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of CharacterString in Altstadt-Radlring.
5.0,Radlstadtplan (Ausgeschildertes Radlnetz),WFS (GML),xml,760,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of rad_rsp_route_line.status in Radlstadtplan (Ausgeschildertes Radlnetz).
5.0,Radlstadtplan (Radfahren entgegen Einbahnstraße erlaubt),Metadaten (XML),xml,224,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of CharacterString in Radlstadtplan (Radfahren entgegen Einbahnstraße erlaubt).
5.0,Radlstadtplan (Gemeinsame Rad- und Fußwege),WFS (GML),xml,,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of rad_rsp_gemradfusswege_line.richtung in Radlstadtplan (Gemeinsame Rad- und Fußwege).
5.0,Radlstadtplan (Radwege),WFS (GML),xml,,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of rad_rsp_radwege_line.richtung in Radlstadtplan (Radwege).
5.0,Lage der Höhenfestpunkte innerhalb der Landeshauptstadt München,WFS (GML),xml,,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of vagrund_hoeh_symbol.objectid in Lage der Höhenfestpunkte innerhalb der Landeshauptstadt München.
5.0,Radlstadtplan (Für Fuß- und Radverkehr freigegebene Forst- und Feldwege),WFS (GML),xml,,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of rad_rsp_radwege_forstfeld_line.richtung in Radlstadtplan (Für Fuß- und Radverkehr freigegebene Forst- und Feldwege).
5.0,Kehrbezirke,WFS (GML),xml,877,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of flaeche in Kehrbezirke.
5.0,Radlstadtplan (Fußgängerzone),WFS (GML),xml,808,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of rad_rsp_fussg_zone.objectid in Radlstadtplan (Fußgängerzone).
5.0,Deckschichten (Opendata),WFS (GML),xml,901,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of area in Deckschichten (Opendata).
5.0,Borkenkäfer Quarantänezonen,Metadaten (XML),xml,223,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of CharacterString in Borkenkäfer Quarantänezonen.
5.0,Bezirksteil,WFS (GML),xml,662,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of vablock_bezirksteil.bt_nummer in Bezirksteil.
5.0,Bezirksteil,Metadaten (XML),xml,205,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of CharacterString in Bezirksteil.
5.0,Digitaler Flächennutzungsplan mit integrierter Landschaftsplanung der Landeshauptstadt München,Metadaten (XML),xml,213,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of CharacterString in Digitaler Flächennutzungsplan mit integrierter Landschaftsplanung der Landeshauptstadt München.
5.0,Gebiete mit Erhaltungssatzungen in der Landeshauptstadt München,Metadaten (XML),xml,210,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of CharacterString in Gebiete mit Erhaltungssatzungen in der Landeshauptstadt München.
5.0,Stadtbezirke,WFS (GML),xml,164,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of vablock_stadtbezirk.sb_nummer in Stadtbezirke.
5.0,Stadtviertel München,WFS (GML),xml,,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of vablock_viertel.objectid in Stadtviertel München.
5.0,Stadtviertel München,Metadaten (XML),xml,205,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of CharacterString in Stadtviertel München.
5.0,Münchner Adressen,Adressen,txt,,4,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of ﻿STRASSE in Münchner Adressen.
5.0,Touristische Points of Interests (POI) München,Touristische POIs München,csv,175,12,"InsightCard,DataTable",Create a compact OpenUI summary for Touristische POIs München from Touristische Points of Interests (POI) München.
5.0,Katalogdaten - Abfrage aller Titelsätze,Abfrage aller Titelsätze im Ausgabeformat MARC21,xml,917,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of tag in Katalogdaten - Abfrage aller Titelsätze.
4.75,"Anlagen zur Lagerung und Behandlung von Autowracks, Schrotten und Metallen (Opendata)",Metadaten (XML),xml,2,12,"InsightCard,DataTable","Create a compact OpenUI summary for Metadaten (XML) from Anlagen zur Lagerung und Behandlung von Autowracks, Schrotten und Metallen (Opendata)."
4.75,Solarpotenzialanalyse 2018 der Landeshauptstadt München,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Solarpotenzialanalyse 2018 der Landeshauptstadt München.
4.75,Sonstige Abfallentsorgungsanlagen (Opendata),Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Sonstige Abfallentsorgungsanlagen (Opendata).
4.75,Abfallentsorgungsanlagen der Landeshauptstadt München,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Abfallentsorgungsanlagen der Landeshauptstadt München.
4.75,Wärmedichte,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Wärmedichte.
4.75,Anlagen zur Lagerung und Behandlung von Elektronikschrott (Opendata),Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Anlagen zur Lagerung und Behandlung von Elektronikschrott (Opendata).
4.75,"Anlagen zur Lagerung und Behandlung von Kompost, Biomüll und Erden (Opendata)",Metadaten (XML),xml,2,12,"InsightCard,DataTable","Create a compact OpenUI summary for Metadaten (XML) from Anlagen zur Lagerung und Behandlung von Kompost, Biomüll und Erden (Opendata)."
4.75,Sozialbürgerhaus,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Sozialbürgerhaus.
4.75,Vollstationäre Pflegeeinrichtungen,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Vollstationäre Pflegeeinrichtungen.
4.75,Anlagen zur Sortierung von Baustellen- und Gewerbemischabfällen (Opendata),Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Anlagen zur Sortierung von Baustellen- und Gewerbemischabfällen (Opendata).
4.75,Paketboxen,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Paketboxen.
4.75,Märkte der Landeshauptstadt München,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Märkte der Landeshauptstadt München.
4.75,Alten- und Servicezentrum,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Alten- und Servicezentrum.
4.75,Anlagen zur Lagerung und Behandlung von Altpapier (Opendata),Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Anlagen zur Lagerung und Behandlung von Altpapier (Opendata).
4.75,Lichtsignalanlagen,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Lichtsignalanlagen.
4.75,Nachbarschaftstreffs,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Nachbarschaftstreffs.
4.75,Informationen zu Straßennamen,Metadaten (XML),xml,3,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Informationen zu Straßennamen.
4.75,WC-Standorte der Landeshauptstadt München,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from WC-Standorte der Landeshauptstadt München.
4.75,Blindenleitsystem Altstadt – Fußgängerzone,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Blindenleitsystem Altstadt – Fußgängerzone.
4.75,Parkseiten,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Parkseiten.
4.75,"Laden, Liefern, Leisten",Metadaten (XML),xml,2,12,"InsightCard,DataTable","Create a compact OpenUI summary for Metadaten (XML) from Laden, Liefern, Leisten."
4.75,Parkraummanagementgebiete,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Parkraummanagementgebiete.
4.75,Ladeeinrichtungen,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Ladeeinrichtungen.
4.75,Umweltzone - Verkehrszeichen,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Umweltzone - Verkehrszeichen.
4.75,Umweltzone,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Umweltzone.
4.75,Standorte der Ladeinfrastruktur,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Standorte der Ladeinfrastruktur.
4.75,Digitale 3L-Zonen,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Digitale 3L-Zonen.
4.75,Fahrradparken mit Standardmaßen,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Fahrradparken mit Standardmaßen.
4.75,Lastenradparken,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Lastenradparken.
4.75,Allgemeine Carsharing-Parkplätze,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Allgemeine Carsharing-Parkplätze.
4.75,Behindertenparkplätze,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Behindertenparkplätze.
4.75,Radservicestationen,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Radservicestationen.
4.75,Stationsbasierte Carsharing-Parkplätze,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Stationsbasierte Carsharing-Parkplätze.
4.75,Radschnellverbindungen,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Radschnellverbindungen.
4.75,Radentscheidmaßnahmen,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Radentscheidmaßnahmen.
4.75,Grüne Welle Radverkehr,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Grüne Welle Radverkehr.
4.75,Radlstadtplan (Radservicestationen),Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Radlstadtplan (Radservicestationen).
4.75,Raddauerzählstellen,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Raddauerzählstellen.
4.75,Radlstadtplan (Graustufenstadtplan Beschriftung),Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Radlstadtplan (Graustufenstadtplan Beschriftung).
4.75,Radlstadtplan (Ausgeschildertes Radlnetz),Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Radlstadtplan (Ausgeschildertes Radlnetz).
4.75,Radlstadtplan (Gemeinsame Rad- und Fußwege),Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Radlstadtplan (Gemeinsame Rad- und Fußwege).
4.75,Radlstadtplan (Verkehrsberuhigter Bereich / Tempo-30-Zone),Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Radlstadtplan (Verkehrsberuhigter Bereich / Tempo-30-Zone).
4.75,Radlstadtplan (Graustufenstadtplan Geometrie),Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Radlstadtplan (Graustufenstadtplan Geometrie).
4.75,Gefahrenstellen,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Gefahrenstellen.
4.75,Radlstadtplan (Fahrradstraßen),Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Radlstadtplan (Fahrradstraßen).
4.75,Radlstadtplan (Radwege),Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Radlstadtplan (Radwege).
4.75,Baden in der Isar,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Baden in der Isar.
4.75,Lage der Höhenfestpunkte innerhalb der Landeshauptstadt München,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Lage der Höhenfestpunkte innerhalb der Landeshauptstadt München.
4.75,Radlstadtplan (Für Fuß- und Radverkehr freigegebene Forst- und Feldwege),Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Radlstadtplan (Für Fuß- und Radverkehr freigegebene Forst- und Feldwege).
4.75,Kehrbezirke,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Kehrbezirke.
4.75,"Baustellen - Temporäre Einschränkungen beim Gehen, Fahren und Parken (Opendata)",Metadaten (XML),xml,2,12,"InsightCard,DataTable","Create a compact OpenUI summary for Metadaten (XML) from Baustellen - Temporäre Einschränkungen beim Gehen, Fahren und Parken (Opendata)."
4.75,Bootfahren in der Isar,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Bootfahren in der Isar.
4.75,Radlstadtplan (Fußgängerzone),Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Radlstadtplan (Fußgängerzone).
4.75,Deckschichten (Opendata),Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Deckschichten (Opendata).
4.75,"Flächen von Bebauungsplänen, Bebauungsplänen in Aufstellung, Außenbereichssatzungen und Umlegungsgebieten",Metadaten (XML),xml,2,12,"InsightCard,DataTable","Create a compact OpenUI summary for Metadaten (XML) from Flächen von Bebauungsplänen, Bebauungsplänen in Aufstellung, Außenbereichssatzungen und Umlegungsgebieten."
4.75,Stadtbezirke,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Stadtbezirke.
4.75,Aktuelle Luftbilder der Landeshauptstadt München Bodenauflösung 20cm,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Aktuelle Luftbilder der Landeshauptstadt München Bodenauflösung 20cm.
4.75,Digitale Stadtkarte der Landeshauptstadt München (ab Maßstab 1:7500),Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Digitale Stadtkarte der Landeshauptstadt München (ab Maßstab 1:7500).
4.75,Amtlicher Stadtplan der Landeshauptstadt München,Metadaten (XML),xml,2,12,"InsightCard,DataTable",Create a compact OpenUI summary for Metadaten (XML) from Amtlicher Stadtplan der Landeshauptstadt München.
4.75,Weihnachtsmärkte München,Weihnachtsmärkte München 2025,csv,29,11,"InsightCard,DataTable",Create a compact OpenUI summary for Weihnachtsmärkte München 2025 from Weihnachtsmärkte München.
4.25,Wertstoffhöfe der Landeshauptstadt München,WFS (CSV),csv,12,4,"InsightCard,DataTable",Create a compact OpenUI summary for WFS (CSV) from Wertstoffhöfe der Landeshauptstadt München.
4.25,Wertstoffhöfe der Landeshauptstadt München,WFS (GML),xml,38,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of srsDimension in Wertstoffhöfe der Landeshauptstadt München.
4.25,Sozialbürgerhaus,WFS (GML),xml,38,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of objectid in Sozialbürgerhaus.
4.25,Barrierefreie Container für Altglas,WFS (GML),xml,14,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of glas_braun in Barrierefreie Container für Altglas.
4.25,Parkraummanagementgebiete,WFS (CSV),csv,82,7,"InsightCard,DataTable",Create a compact OpenUI summary for WFS (CSV) from Parkraummanagementgebiete.
4.25,Radservicestationen,WFS (CSV),csv,19,6,"InsightCard,DataTable",Create a compact OpenUI summary for WFS (CSV) from Radservicestationen.
4.25,Radentscheidmaßnahmen,WFS (CSV),csv,58,8,"InsightCard,DataTable",Create a compact OpenUI summary for WFS (CSV) from Radentscheidmaßnahmen.
4.25,Grüne Welle Radverkehr,WFS (GML),xml,22,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of rad_gruene_welle_line.laenge_m in Grüne Welle Radverkehr.
4.25,Radlstadtplan (Radservicestationen),WFS (CSV),csv,19,6,"InsightCard,DataTable",Create a compact OpenUI summary for WFS (CSV) from Radlstadtplan (Radservicestationen).
4.25,Borkenkäfer Quarantänezonen,WFS (GML),xml,17,12,"InsightCard,MetricGrid,Histogram,DataTable",Show the distribution of objectid in Borkenkäfer Quarantänezonen.
4.25,Sitzplätze Münchner Kammerspiele,Anzahl Sitzplätze Kammerspiele und Schauburg,csv,37,4,"InsightCard,DataTable",Create a compact OpenUI summary for Anzahl Sitzplätze Kammerspiele und Schauburg from Sitzplätze Münchner Kammerspiele.
4.25,Points of Interest an der südlichen Isar,POIs an der Isar,csv,44,8,"InsightCard,DataTable",Create a compact OpenUI summary for POIs an der Isar from Points of Interest an der südlichen Isar.
4.25,P+R-Anlagen - Belegungsprognosen,Belegungsprognosen P+R Anlagen München,csv,34,12,"InsightCard,DataTable",Create a compact OpenUI summary for Belegungsprognosen P+R Anlagen München from P+R-Anlagen - Belegungsprognosen.
4.25,Munich IT Dashboard,Software bei der LHM,csv,85,4,"InsightCard,DataTable",Create a compact OpenUI summary for Software bei der LHM from Munich IT Dashboard.
4.0,Stadtplan der städtischen Trinkbrunnen,WFS (GML),xml,426,12,"InsightCard,DataTable",Create a compact OpenUI summary for WFS (GML) from Stadtplan der städtischen Trinkbrunnen.
4.0,Parkraummanagementgebiete,WFS (GML),xml,494,12,"InsightCard,DataTable",Create a compact OpenUI summary for WFS (GML) from Parkraummanagementgebiete.
4.0,Umweltzone,WFS (GML),xml,240,12,"InsightCard,DataTable",Create a compact OpenUI summary for WFS (GML) from Umweltzone.
4.0,Radschnellverbindungen,WFS (GML),xml,100,12,"InsightCard,DataTable",Create a compact OpenUI summary for WFS (GML) from Radschnellverbindungen.
3.75,Belegung Gewerbehöfe,Belegung Gewerbehöfe,csv,14,2,"InsightCard,DataTable",Create a compact OpenUI summary for Belegung Gewerbehöfe from Belegung Gewerbehöfe.
3.25,Radservicestationen,WFS (GML),xml,78,12,"InsightCard,DataTable",Create a compact OpenUI summary for WFS (GML) from Radservicestationen.
3.25,Radlstadtplan (Radservicestationen),WFS (GML),xml,78,12,"InsightCard,DataTable",Create a compact OpenUI summary for WFS (GML) from Radlstadtplan (Radservicestationen).
3.25,Altstadt-Radlring,WFS (GML),xml,66,12,"InsightCard,DataTable",Create a compact OpenUI summary for WFS (GML) from Altstadt-Radlring.
3.25,Referate der Landeshauptstadt München,Liste der Referate der LHM,csv,15,5,"InsightCard,DataTable",Create a compact OpenUI summary for Liste der Referate der LHM from Referate der Landeshauptstadt München.
3.25,Ladeinfrastruktur,WFS (GML),xml,1,3,"InsightCard,DataTable",Create a compact OpenUI summary for WFS (GML) from Ladeinfrastruktur.
